path,owner,status,reason
tests/test_task21_hybrid_artifact_snapshots.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
tests/test_task21_hybrid_cloud_evidence.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
tests/test_task21_hybrid_cloud_failures.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
tests/test_task21_hybrid_live_shell.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
tests/test_task21_hybrid_live_trace.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
tests/test_verify_task21_hybrid_datastores.py,graph-candidate,graph-only excluded,"New graph schema, lifecycle fencing, extraction, topology, evaluation or UI integration; no independent runtime change identified."
tests/unit/test_nemotron_verification_harness.py,deployment,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
user-docs/.gitignore,docs,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
user-docs/docs/Makefile,docs,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
user-docs/docs/requirements.txt,docs,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
user-docs/docs/source/_static/AquiLLMLogo.png,docs,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
user-docs/docs/source/_static/aquila-small-dark.ico,docs,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
user-docs/docs/source/_static/aquila-small-light.ico,docs,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
user-docs/docs/source/_static/css/aquillm_custom.css,docs,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
user-docs/docs/source/_static/images/creatingAccount/home_page.png,docs,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
user-docs/docs/source/_static/images/creatingAccount/landing_page.png,docs,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
user-docs/docs/source/_static/images/creatingAccount/login_page.png,docs,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
user-docs/docs/source/_static/images/creatingCollections/collection_post_upload.png,docs,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
user-docs/docs/source/_static/images/creatingCollections/collections_full_detail.png,docs,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
user-docs/docs/source/_static/images/creatingCollections/collections_page.png,docs,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
user-docs/docs/source/_static/images/creatingCollections/naming_collection.png,docs,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
user-docs/docs/source/_static/images/creatingCollections/post_creation_collections_page.png,docs,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
user-docs/docs/source/_static/images/creatingCollections/uploading_files_to_collection.png,docs,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
user-docs/docs/source/_static/images/ingestionMonitor/ingestion_monitor.png,docs,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
user-docs/docs/source/_static/images/usingCollections/adding_collections_to_chat.png,docs,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
user-docs/docs/source/_static/images/usingCollections/ask_about_collection_document.png,docs,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
user-docs/docs/source/_static/images/usingCollections/home_page.png,docs,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
user-docs/docs/source/_static/images/usingCollections/tool_call_output.png,docs,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
user-docs/docs/source/collections/creating.rst,docs,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
user-docs/docs/source/collections/overview.rst,docs,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
user-docs/docs/source/collections/sharing.rst,docs,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
user-docs/docs/source/collections/tracking.rst,docs,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
user-docs/docs/source/collections/using.rst,docs,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
user-docs/docs/source/conf.py,docs,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
user-docs/docs/source/getting-started/account.rst,docs,ported / adapted,Independent development behavior or documentation ported; main-specific reliability and deployment settings preserved.
